2_male_27, 10, 2, 1, 1
2, 10, 2, 6, 2
2, 10, 2, 5, 2
2, 10, 2, 4, 2
2, 10, 2, 3, 2
2, 10, 2, 2, 2
2, 10, 2, 1, 1
2, 10, 2, 2, 2
2, 10, 2, 7, 3
2, 10, 2, 12, 3
2, 10, 2, 12, 3
2, 10, 2, 17, 3
2, 10, 2, 22, 3
2, 10, 2, 27, 3
2, 10, 2, 32, 3
2, 10, 2, 37, 3
2, 10, 2, 42, 3
2, 10, 2, 47, 3
2, 10, 2, 52, 3
2, 10, 2, 52, 3
2, 10, 2, 57, 3
2, 10, 2, 62, 3
2, 10, 2, 67, 3
2, 10, 2, 72, 3
2, 10, 2, 77, 3
2, 10, 2, 82, 4
2, 39, 4, 1, 1
2, 39, 4, 6, 1
2, 39, 4, 11, 1
2, 39, 4, 16, 1
2, 39, 4, 21, 1
2, 39, 4, 26, 1
2, 39, 4, 31, 2
2, 39, 4, 31, 2
2, 39, 4, 25, 1
2, 39, 4, 30, 2
2, 39, 4, 29, 2
2, 39, 4, 28, 2
2, 39, 4, 27, 2
2, 39, 4, 26, 2
2, 39, 4, 25, 2
2, 39, 4, 24, 1
2, 39, 4, 25, 2
2, 39, 4, 24, 1
2, 39, 4, 24, 1
2, 39, 4, 29, 3
2, 39, 4, 34, 3
2, 39, 4, 34, 3
2, 39, 4, 39, 3
2, 39, 4, 44, 3
2, 39, 4, 44, 3
2, 39, 4, 49, 3
2, 39, 4, 54, 3
2, 39, 4, 59, 3
2, 39, 4, 64, 3
2, 39, 4, 69, 3
2, 39, 4, 74, 3
2, 39, 4, 79, 3
2, 39, 4, 84, 3
2, 39, 4, 89, 3
2, 39, 4, 94, 3
2, 39, 4, 99, 3
2, 39, 4, 104, 3
2, 39, 4, 109, 3
2, 39, 4, 114, 3
2, 39, 4, 119, 3
2, 39, 4, 124, 3
2, 39, 4, 129, 3
2, 39, 4, 134, 3
2, 39, 4, 139, 3
2, 39, 4, 144, 3
2, 39, 4, 149, 3
2, 39, 4, 154, 3
2, 39, 4, 159, 3
2, 39, 4, 164, 3
2, 39, 4, 169, 3
2, 39, 4, 174, 3
2, 39, 4, 179, 3
2, 39, 4, 184, 3
2, 39, 4, 189, 3
2, 39, 4, 194, 3
2, 39, 4, 199, 3
2, 21, 5, 1, 1
2, 21, 5, 6, 1
2, 21, 5, 11, 1
2, 21, 5, 16, 2
2, 21, 5, 15, 2
2, 21, 5, 14, 2
2, 21, 5, 13, 2
2, 21, 5, 12, 2
2, 21, 5, 11, 2
2, 21, 5, 10, 2
2, 21, 5, 9, 1
2, 21, 5, 10, 2
2, 21, 5, 9, 2
2, 21, 5, 9, 2
2, 21, 5, 9, 2
2, 21, 5, 8, 2
2, 21, 5, 7, 2
2, 21, 5, 6, 2
2, 21, 5, 5, 1
2, 21, 5, 6, 2
2, 21, 5, 11, 3
2, 21, 5, 11, 3
2, 21, 5, 16, 3
2, 21, 5, 16, 3
2, 21, 5, 21, 3
2, 21, 5, 21, 3
2, 21, 5, 26, 3
2, 21, 5, 31, 3
2, 21, 5, 31, 3
2, 21, 5, 36, 3
2, 21, 5, 41, 3
2, 21, 5, 41, 3
2, 21, 5, 46, 3
2, 21, 5, 51, 3
2, 21, 5, 56, 3
2, 21, 5, 66, 3
2, 21, 5, 71, 3
2, 21, 5, 76, 3
2, 21, 5, 81, 3
2, 21, 5, 86, 3
2, 21, 5, 91, 3
2, 21, 5, 96, 3
2, 21, 5, 101, 3
2, 21, 5, 106, 3
2, 21, 5, 111, 3
2, 21, 5, 116, 3
2, 21, 5, 121, 3
2, 21, 5, 151, 3
2, 21, 5, 171, 3
2, 21, 5, 191, 3
2, 21, 5, 196, 3
2, 21, 5, 200, 3
2, 10, 6, 1, 1
2, 10, 6, 6, 1
2, 10, 6, 11, 1
2, 10, 6, 16, 1
2, 10, 6, 21, 2
2, 10, 6, 20, 2
2, 10, 6, 19, 2
2, 10, 6, 18, 2
2, 10, 6, 17, 2
2, 10, 6, 16, 2
2, 10, 6, 15, 2
2, 10, 6, 14, 2
2, 10, 6, 13, 2
2, 10, 6, 12, 2
2, 10, 6, 11, 2
2, 10, 6, 10, 2
2, 10, 6, 9, 2
2, 10, 6, 8, 2
